driver_id,date,total_transcations,total_distance,online_duration_in_seconds,orders_received,orders_accepted,earnings,orders_cancelled,label
140158660,2016-08-11,0,0.0,0,0,0,0.0,0,0
140282037,2016-08-11,0,0.0,0,0,0,0.0,0,0
140117418,2016-08-11,0,0.0,0,0,0,0.0,0,0
140617738,2016-08-11,0,0.0,0,0,0,0.0,0,0
140090329,2016-08-11,0,0.0,0,0,0,0.0,0,0
140410735,2016-08-11,0,0.0,0,0,0,0.0,0,0
140414979,2016-08-11,0,0.0,0,0,0,0.0,0,0
140451472,2016-08-11,0,0.0,7605,0,0,0.0,0,1
140622921,2016-08-11,0,0.0,0,0,0,0.0,0,0
140151584,2016-08-11,0,0.0,0,0,0,0.0,0,0
140594423,2016-08-11,0,0.0,1,0,0,0.0,0,0
140489582,2016-08-11,0,0.0,0,0,0,0.0,0,0
140129542,2016-08-11,0,0.0,0,0,0,0.0,0,0
140643429,2016-08-11,0,0.0,0,0,0,0.0,0,0
140416813,2016-08-11,0,0.0,0,0,0,0.0,0,0
140277129,2016-08-11,0,0.0,0,0,0,0.0,0,0
140167966,2016-08-11,0,0.0,0,0,0,0.0,0,0
140475513,2016-08-11,0,0.0,0,0,0,0.0,0,1
140435193,2016-08-11,0,0.0,5713,0,0,0.0,0,0
140609588,2016-08-11,0,0.0,125,0,0,0.0,0,1
140596242,2016-08-11,0,0.0,703,0,0,0.0,0,1
140457464,2016-08-11,0,0.0,0,0,0,0.0,0,1
140565989,2016-08-11,0,0.0,0,0,0,0.0,0,0
140556037,2016-08-11,0,0.0,25,0,0,0.0,0,0
140388195,2016-08-11,0,0.0,0,0,0,0.0,0,0
140569013,2016-08-11,0,0.0,0,0,0,0.0,0,0
140114678,2016-08-11,0,0.0,0,0,0,0.0,0,0
140564766,2016-08-11,0,0.0,0,0,0,0.0,0,0
140557838,2016-08-11,0,0.0,61,0,0,0.0,0,1
140427777,2016-08-11,0,0.0,0,0,0,0.0,0,0
140656271,2016-08-11,0,0.0,0,0,0,0.0,0,0
140655573,2016-08-11,0,0.0,22150,0,0,0.0,0,0
140141102,2016-08-11,0,0.0,0,0,0,0.0,0,0
140609011,2016-08-11,0,0.0,9723,0,0,0.0,0,0
140270970,2016-08-11,0,0.0,1725,0,0,0.0,0,0
140497454,2016-08-11,0,0.0,1830,0,0,0.0,0,0
140300883,2016-08-11,0,0.0,18343,0,0,0.0,0,0
140501023,2016-08-11,0,0.0,2431,0,0,0.0,0,0
140428270,2016-08-11,0,0.0,0,0,0,0.0,0,0
140161418,2016-08-11,0,0.0,8,0,0,0.0,0,0
140094906,2016-08-11,0,0.0,0,0,0,0.0,0,0
140436342,2016-08-11,0,0.0,555,0,0,0.0,0,0
140552710,2016-08-11,0,0.0,0,0,0,0.0,0,0
140266995,2016-08-11,0,0.0,0,0,0,0.0,0,1
140590260,2016-08-11,0,0.0,0,0,0,0.0,0,0
140157208,2016-08-11,0,0.0,0,0,0,0.0,0,0
140127117,2016-08-11,0,0.0,0,0,0,0.0,0,0
140330144,2016-08-11,0,0.0,0,0,0,0.0,0,0
140155250,2016-08-11,0,0.0,701,0,0,0.0,0,0
140273087,2016-08-11,0,0.0,0,0,0,0.0,0,0
140576140,2016-08-11,0,0.0,957,0,0,0.0,0,0
140433997,2016-08-11,0,0.0,0,0,0,0.0,0,0
140654162,2016-08-11,0,0.0,96,0,0,0.0,0,1
140264753,2016-08-11,0,0.0,2084,0,0,0.0,0,0
140166169,2016-08-11,0,0.0,0,0,0,0.0,0,0
140426347,2016-08-11,0,0.0,0,0,0,0.0,0,1
140619378,2016-08-11,0,0.0,12,0,0,0.0,0,0
140595156,2016-08-11,0,0.0,239,0,0,0.0,0,0
140114202,2016-08-11,0,0.0,0,0,0,0.0,0,0
140283162,2016-08-11,0,0.0,0,0,0,0.0,0,0
140504405,2016-08-11,0,0.0,765,0,0,0.0,0,0
140403133,2016-08-11,0,0.0,70,0,0,0.0,0,0
140097103,2016-08-11,0,0.0,0,0,0,0.0,0,0
140572295,2016-08-11,0,0.0,0,0,0,0.0,0,0
140475609,2016-08-11,0,0.0,0,0,0,0.0,0,0
140293807,2016-08-11,0,0.0,0,0,0,0.0,0,0
140476765,2016-08-11,0,0.0,3138,0,0,0.0,0,0
140431425,2016-08-11,0,0.0,2471,0,0,0.0,0,0
140098775,2016-08-11,0,0.0,947,0,0,0.0,0,0
140194737,2016-08-11,0,0.0,6797,0,0,0.0,0,1
140627187,2016-08-11,0,0.0,35,0,0,0.0,0,0
140504888,2016-08-11,0,0.0,2690,0,0,0.0,0,0
140211039,2016-08-11,0,0.0,10394,0,0,0.0,0,0
140171475,2016-08-11,0,0.0,1569,0,0,0.0,0,0
140355793,2016-08-11,0,0.0,0,0,0,0.0,0,0
140503717,2016-08-11,0,0.0,938,0,0,0.0,0,0
140670900,2016-08-11,0,0.0,4623,0,0,0.0,0,0
140476723,2016-08-11,0,0.0,0,0,0,0.0,0,0
140106271,2016-08-11,0,0.0,0,0,0,0.0,0,0
140105544,2016-08-11,0,0.0,0,0,0,0.0,0,0
140392718,2016-08-11,0,0.0,0,0,0,0.0,0,1
140182057,2016-08-11,0,0.0,0,0,0,0.0,0,0
140274655,2016-08-11,0,0.0,16,0,0,0.0,0,0
140208048,2016-08-11,0,0.0,0,0,0,0.0,0,0
140617922,2016-08-11,0,0.0,0,0,0,0.0,0,0
140116577,2016-08-11,0,0.0,0,0,0,0.0,0,0
140316835,2016-08-11,0,0.0,33,0,0,0.0,0,0
140610323,2016-08-11,0,0.0,0,0,0,0.0,0,1
140423550,2016-08-11,0,0.0,0,0,0,0.0,0,0
140091513,2016-08-11,0,0.0,0,0,0,0.0,0,0
140634365,2016-08-11,0,0.0,0,0,0,0.0,0,0
140165210,2016-08-11,0,0.0,0,0,0,0.0,0,0
140212377,2016-08-11,0,0.0,0,0,0,0.0,0,0
140494842,2016-08-11,0,0.0,0,0,0,0.0,0,0
140193484,2016-08-11,0,0.0,0,0,0,0.0,0,0
140152776,2016-08-11,0,0.0,0,0,0,0.0,0,1
140576806,2016-08-11,0,0.0,2027,0,0,0.0,0,0
140171808,2016-08-11,0,0.0,0,0,0,0.0,0,0
140093084,2016-08-11,0,0.0,0,0,0,0.0,0,1
140088742,2016-08-11,0,0.0,464,0,0,0.0,0,0
140133232,2016-08-11,0,0.0,0,0,0,0.0,0,0
140484368,2016-08-11,0,0.0,0,0,0,0.0,0,0
140548758,2016-08-11,0,0.0,0,0,0,0.0,0,0
140318271,2016-08-11,0,0.0,1881,0,0,0.0,0,0
140096042,2016-08-11,0,0.0,28,0,0,0.0,0,0
140464359,2016-08-11,0,0.0,0,0,0,0.0,0,1
140122244,2016-08-11,0,0.0,0,0,0,0.0,0,0
140221970,2016-08-11,0,0.0,0,0,0,0.0,0,0
140156616,2016-08-11,0,0.0,0,0,0,0.0,0,0
140106784,2016-08-11,0,0.0,92,0,0,0.0,0,0
140621299,2016-08-11,0,0.0,0,0,0,0.0,0,0
140255639,2016-08-11,0,0.0,0,0,0,0.0,0,0
140091443,2016-08-11,0,0.0,0,0,0,0.0,0,0
140676077,2016-08-11,0,0.0,268,0,0,0.0,0,0
140634644,2016-08-11,0,0.0,5501,0,0,0.0,0,0
140268136,2016-08-11,0,0.0,0,0,0,0.0,0,0
140089998,2016-08-11,0,0.0,14,0,0,0.0,0,0
140259501,2016-08-11,0,0.0,0,0,0,0.0,0,0
140589402,2016-08-11,0,0.0,0,0,0,0.0,0,0
140651411,2016-08-11,0,0.0,1649,0,0,0.0,0,0
140211793,2016-08-11,0,0.0,0,0,0,0.0,0,1
140492575,2016-08-11,0,0.0,0,0,0,0.0,0,0
140184289,2016-08-11,0,0.0,0,0,0,0.0,0,0
140197025,2016-08-11,0,0.0,0,0,0,0.0,0,1
140118182,2016-08-11,0,0.0,0,0,0,0.0,0,0
140284186,2016-08-11,0,0.0,0,0,0,0.0,0,0
140235979,2016-08-11,0,0.0,0,0,0,0.0,0,0
140483706,2016-08-11,0,0.0,0,0,0,0.0,0,0
140447611,2016-08-11,0,0.0,0,0,0,0.0,0,0
140463825,2016-08-11,0,0.0,682,0,0,0.0,0,0
140570446,2016-08-11,0,0.0,0,0,0,0.0,0,0
140441056,2016-08-11,0,0.0,0,0,0,0.0,0,1
140403224,2016-08-11,0,0.0,0,0,0,0.0,0,1
140483458,2016-08-11,0,0.0,901,0,0,0.0,0,0
140497662,2016-08-11,0,0.0,0,0,0,0.0,0,1
140245516,2016-08-11,0,0.0,0,0,0,0.0,0,0
140216576,2016-08-11,0,0.0,0,0,0,0.0,0,0
140293098,2016-08-11,0,0.0,0,0,0,0.0,0,0
140142410,2016-08-11,0,0.0,66123,0,0,0.0,0,0
140456973,2016-08-11,0,0.0,0,0,0,0.0,0,0
140091674,2016-08-11,0,0.0,0,0,0,0.0,0,0
140417368,2016-08-11,0,0.0,0,0,0,0.0,0,0
140581189,2016-08-11,0,0.0,0,0,0,0.0,0,0
140092790,2016-08-11,0,0.0,0,0,0,0.0,0,0
140170624,2016-08-11,0,0.0,0,0,0,0.0,0,0
140397665,2016-08-11,0,0.0,0,0,0,0.0,0,1
140318379,2016-08-11,0,0.0,0,0,0,0.0,0,0
140119617,2016-08-11,0,0.0,52,0,0,0.0,0,0
140563011,2016-08-11,0,0.0,77,0,0,0.0,0,0
140339218,2016-08-11,0,0.0,0,0,0,0.0,0,0
140144720,2016-08-11,0,0.0,1481,0,0,0.0,0,0
140466165,2016-08-11,0,0.0,100,0,0,0.0,0,1
140439555,2016-08-11,0,0.0,0,0,0,0.0,0,1
140623833,2016-08-11,0,0.0,0,0,0,0.0,0,0
140482469,2016-08-11,0,0.0,0,0,0,0.0,0,0
140625123,2016-08-11,0,0.0,0,0,0,0.0,0,0
140192452,2016-08-11,0,0.0,0,0,0,0.0,0,0
140599574,2016-08-11,0,0.0,0,0,0,0.0,0,1
140127142,2016-08-11,0,0.0,0,0,0,0.0,0,0
140165763,2016-08-11,0,0.0,0,0,0,0.0,0,1
140167235,2016-08-11,0,0.0,851,0,0,0.0,0,0
140307235,2016-08-11,0,0.0,0,0,0,0.0,0,0
140115123,2016-08-11,0,0.0,0,0,0,0.0,0,0
140508588,2016-08-11,0,0.0,0,0,0,0.0,0,0
140539721,2016-08-11,0,0.0,0,0,0,0.0,0,0
140566369,2016-08-11,0,0.0,0,0,0,0.0,0,0
140260996,2016-08-11,0,0.0,8069,0,0,0.0,0,0
140210820,2016-08-11,0,0.0,0,0,0,0.0,0,0
140192255,2016-08-11,0,0.0,0,0,0,0.0,0,0
140581465,2016-08-11,0,0.0,0,0,0,0.0,0,0
140546791,2016-08-11,0,0.0,12,0,0,0.0,0,0
140169069,2016-08-11,0,0.0,0,0,0,0.0,0,1
140274518,2016-08-11,0,0.0,0,0,0,0.0,0,0
140513346,2016-08-11,0,0.0,3663,0,0,0.0,0,0
140530629,2016-08-11,0,0.0,46,0,0,0.0,0,0
140466113,2016-08-11,0,0.0,0,0,0,0.0,0,0
140199497,2016-08-11,0,0.0,2200,0,0,0.0,0,0
140224610,2016-08-11,0,0.0,1412,0,0,0.0,0,0
140153710,2016-08-11,0,0.0,43,0,0,0.0,0,1
140567460,2016-08-11,0,0.0,0,0,0,0.0,0,0
140560636,2016-08-11,0,0.0,0,0,0,0.0,0,0
140472085,2016-08-11,0,0.0,104,0,0,0.0,0,0
140088441,2016-08-11,0,0.0,7385,0,0,0.0,0,0
140497554,2016-08-11,0,0.0,0,0,0,0.0,0,0
140582646,2016-08-11,0,0.0,0,0,0,0.0,0,1
140655858,2016-08-11,0,0.0,292,0,0,0.0,0,0
140475136,2016-08-11,0,0.0,0,0,0,0.0,0,0
140164354,2016-08-11,0,0.0,0,0,0,0.0,0,0
140109893,2016-08-11,0,0.0,0,0,0,0.0,0,0
140584064,2016-08-11,0,0.0,0,0,0,0.0,0,0
140674498,2016-08-11,0,0.0,0,0,0,0.0,0,0
140525561,2016-08-11,0,0.0,0,0,0,0.0,0,0
140166267,2016-08-11,0,0.0,0,0,0,0.0,0,0
140132702,2016-08-11,0,0.0,0,0,0,0.0,0,0
140198862,2016-08-11,0,0.0,0,0,0,0.0,0,1
140321834,2016-08-11,0,0.0,86,0,0,0.0,0,0
140109178,2016-08-11,0,0.0,0,0,0,0.0,0,0
140259531,2016-08-11,0,0.0,0,0,0,0.0,0,0
140325207,2016-08-11,0,0.0,0,0,0,0.0,0,0
140569887,2016-08-11,0,0.0,0,0,0,0.0,0,0
140272814,2016-08-11,0,0.0,0,0,0,0.0,0,0
140554043,2016-08-11,0,0.0,0,0,0,0.0,0,0
140425649,2016-08-11,0,0.0,0,0,0,0.0,0,0
140185295,2016-08-11,0,0.0,0,0,0,0.0,0,0
140281674,2016-08-11,0,0.0,0,0,0,0.0,0,0
140244074,2016-08-11,0,0.0,696,0,0,0.0,0,0
140307723,2016-08-11,0,0.0,0,0,0,0.0,0,0
140536622,2016-08-11,0,0.0,0,0,0,0.0,0,0
140503177,2016-08-11,0,0.0,0,0,0,0.0,0,0
140158867,2016-08-11,0,0.0,0,0,0,0.0,0,1
140625658,2016-08-11,0,0.0,0,0,0,0.0,0,0
140129294,2016-08-11,0,0.0,0,0,0,0.0,0,1
140593785,2016-08-11,0,0.0,0,0,0,0.0,0,0
140566541,2016-08-11,0,0.0,0,0,0,0.0,0,0
140135859,2016-08-11,0,0.0,0,0,0,0.0,0,0
140167578,2016-08-11,0,0.0,0,0,0,0.0,0,0
140484362,2016-08-11,0,0.0,0,0,0,0.0,0,0
140493743,2016-08-11,0,0.0,0,0,0,0.0,0,1
140177056,2016-08-11,0,0.0,0,0,0,0.0,0,1
140161135,2016-08-11,0,0.0,0,0,0,0.0,0,0
140182762,2016-08-11,0,0.0,708,0,0,0.0,0,0
140315124,2016-08-11,0,0.0,0,0,0,0.0,0,0
140133349,2016-08-11,0,0.0,0,0,0,0.0,0,1
140404705,2016-08-11,0,0.0,0,0,0,0.0,0,1
140586960,2016-08-11,0,0.0,8,0,0,0.0,0,0
140596169,2016-08-11,0,0.0,47,0,0,0.0,0,0
140594426,2016-08-11,0,0.0,0,0,0,0.0,0,0
140093692,2016-08-11,0,0.0,0,0,0,0.0,0,0
140304949,2016-08-11,0,0.0,0,0,0,0.0,0,0
140120946,2016-08-11,0,0.0,0,0,0,0.0,0,0
140354919,2016-08-11,0,0.0,0,0,0,0.0,0,0
140279101,2016-08-11,0,0.0,9428,0,0,0.0,0,0
140392997,2016-08-11,0,0.0,0,0,0,0.0,0,0
140514728,2016-08-11,0,0.0,0,0,0,0.0,0,0
140657600,2016-08-11,0,0.0,0,0,0,0.0,0,0
140339098,2016-08-11,0,0.0,0,0,0,0.0,0,0
140592673,2016-08-11,0,0.0,0,0,0,0.0,0,0
140321013,2016-08-11,0,0.0,0,0,0,0.0,0,0
140313671,2016-08-11,0,0.0,1302,0,0,0.0,0,0
140498493,2016-08-11,0,0.0,6935,0,0,0.0,0,0
140466052,2016-08-11,0,0.0,0,0,0,0.0,0,0
140455772,2016-08-11,0,0.0,0,0,0,0.0,0,0
140519502,2016-08-11,0,0.0,376,0,0,0.0,0,0
140439933,2016-08-11,0,0.0,0,0,0,0.0,0,0
140486909,2016-08-11,0,0.0,0,0,0,0.0,0,0
140188349,2016-08-11,0,0.0,0,0,0,0.0,0,0
140524874,2016-08-11,0,0.0,8,0,0,0.0,0,0
140388809,2016-08-11,0,0.0,0,0,0,0.0,0,0
140133777,2016-08-11,0,0.0,0,0,0,0.0,0,0
140453987,2016-08-11,0,0.0,14,0,0,0.0,0,0
140382152,2016-08-11,0,0.0,0,0,0,0.0,0,0
140123930,2016-08-11,0,0.0,0,0,0,0.0,0,0
140419303,2016-08-11,0,0.0,0,0,0,0.0,0,1
140521037,2016-08-11,0,0.0,0,0,0,0.0,0,0
140187446,2016-08-11,0,0.0,2416,0,0,0.0,0,0
140165126,2016-08-11,0,0.0,0,0,0,0.0,0,0
140564040,2016-08-11,0,0.0,10600,0,0,0.0,0,0
140427959,2016-08-11,0,0.0,1102,0,0,0.0,0,0
140217072,2016-08-11,0,0.0,0,0,0,0.0,0,0
140466327,2016-08-11,0,0.0,0,0,0,0.0,0,1
140660791,2016-08-11,0,0.0,0,0,0,0.0,0,0
140362379,2016-08-11,0,0.0,0,0,0,0.0,0,0
140161770,2016-08-11,0,0.0,568,0,0,0.0,0,0
140183460,2016-08-11,0,0.0,0,0,0,0.0,0,0
140425765,2016-08-11,0,0.0,0,0,0,0.0,0,0
140314398,2016-08-11,0,0.0,0,0,0,0.0,0,0
140644781,2016-08-11,0,0.0,0,0,0,0.0,0,0
140575278,2016-08-11,0,0.0,0,0,0,0.0,0,0
140484114,2016-08-11,0,0.0,3288,0,0,0.0,0,0
140670610,2016-08-11,0,0.0,3701,0,0,0.0,0,1
140524611,2016-08-11,0,0.0,221,0,0,0.0,0,0
140666650,2016-08-11,0,0.0,0,0,0,0.0,0,0
140243682,2016-08-11,0,0.0,0,0,0,0.0,0,0
140270508,2016-08-11,0,0.0,5277,0,0,0.0,0,0
140568206,2016-08-11,0,0.0,0,0,0,0.0,0,0
140217821,2016-08-11,0,0.0,0,0,0,0.0,0,1
140106669,2016-08-11,0,0.0,2146,0,0,0.0,0,0
140116391,2016-08-11,0,0.0,521,0,0,0.0,0,0
140143988,2016-08-11,0,0.0,0,0,0,0.0,0,0
140651376,2016-08-11,0,0.0,0,0,0,0.0,0,0
140282901,2016-08-11,0,0.0,0,0,0,0.0,0,0
140106033,2016-08-11,0,0.0,319,0,0,0.0,0,0
140090354,2016-08-11,0,0.0,0,0,0,0.0,0,0
140134329,2016-08-11,0,0.0,7,0,0,0.0,0,0
140171597,2016-08-11,0,0.0,0,0,0,0.0,0,0
140507619,2016-08-11,0,0.0,0,0,0,0.0,0,0
140495389,2016-08-11,0,0.0,0,0,0,0.0,0,0
140384386,2016-08-11,0,0.0,0,0,0,0.0,0,1
140560248,2016-08-11,0,0.0,0,0,0,0.0,0,0
140548096,2016-08-11,0,0.0,0,0,0,0.0,0,0
140481644,2016-08-11,0,0.0,3869,0,0,0.0,0,0
140417005,2016-08-11,0,0.0,0,0,0,0.0,0,0
140651445,2016-08-11,0,0.0,402,0,0,0.0,0,0
140301818,2016-08-11,0,0.0,0,0,0,0.0,0,0
140212230,2016-08-11,0,0.0,4342,0,0,0.0,0,0
140137212,2016-08-11,0,0.0,0,0,0,0.0,0,0
140300933,2016-08-11,0,0.0,0,0,0,0.0,0,0
140581951,2016-08-11,0,0.0,3103,0,0,0.0,0,0
140519282,2016-08-11,0,0.0,0,0,0,0.0,0,0
140239902,2016-08-11,0,0.0,0,0,0,0.0,0,0
140111548,2016-08-11,0,0.0,22,0,0,0.0,0,0
140614519,2016-08-11,0,0.0,0,0,0,0.0,0,0
140395729,2016-08-11,0,0.0,0,0,0,0.0,0,0
140444041,2016-08-11,0,0.0,0,0,0,0.0,0,0
140113204,2016-08-11,0,0.0,0,0,0,0.0,0,0
140524488,2016-08-11,0,0.0,0,0,0,0.0,0,0
140466046,2016-08-11,0,0.0,0,0,0,0.0,0,0
140443272,2016-08-11,0,0.0,0,0,0,0.0,0,0
140143974,2016-08-11,0,0.0,0,0,0,0.0,0,0
140485302,2016-08-11,0,0.0,0,0,0,0.0,0,0
140172392,2016-08-11,0,0.0,0,0,0,0.0,0,0
140437203,2016-08-11,0,0.0,18,0,0,0.0,0,0
140172092,2016-08-11,0,0.0,0,0,0,0.0,0,0
140435036,2016-08-11,0,0.0,0,0,0,0.0,0,0
140611287,2016-08-11,0,0.0,1973,0,0,0.0,0,0
140572983,2016-08-11,0,0.0,0,0,0,0.0,0,1
140132662,2016-08-11,0,0.0,0,0,0,0.0,0,0
140171331,2016-08-11,0,0.0,0,0,0,0.0,0,0
140615315,2016-08-11,0,0.0,0,0,0,0.0,0,0
140562886,2016-08-11,0,0.0,0,0,0,0.0,0,0
140673708,2016-08-11,0,0.0,0,0,0,0.0,0,0
140153325,2016-08-11,0,0.0,0,0,0,0.0,0,0
140389047,2016-08-11,0,0.0,0,0,0,0.0,0,0
140346341,2016-08-11,0,0.0,0,0,0,0.0,0,0
140139504,2016-08-11,0,0.0,1313,0,0,0.0,0,1
140182114,2016-08-11,0,0.0,0,0,0,0.0,0,0
140497462,2016-08-11,0,0.0,0,0,0,0.0,0,0
140218287,2016-08-11,0,0.0,0,0,0,0.0,0,0
140484809,2016-08-11,0,0.0,1456,0,0,0.0,0,0
140513987,2016-08-11,0,0.0,0,0,0,0.0,0,0
140405829,2016-08-11,1,13.41,5909,0,0,0.0,0,0
140197948,2016-08-11,1,47.17,5698,0,0,0.0,0,0
140434038,2016-08-11,1,18.66,1969,0,0,0.0,0,0
140545047,2016-08-11,1,5.91,6354,0,0,0.0,0,0
140141938,2016-08-11,1,33.97,743,0,0,0.0,0,0
140420216,2016-08-11,1,1.95,2115,0,0,0.0,0,0
140117605,2016-08-11,1,4.97,205,0,0,0.0,0,0
140611517,2016-08-11,0,0.0,8593,2,0,0.0,0,0
140515770,2016-08-11,0,0.0,5136,2,0,0.0,0,0
140671150,2016-08-11,0,0.0,4699,2,2,0.0,2,0
140594827,2016-08-11,0,0.0,1900,2,0,0.0,0,1
140668861,2016-08-11,0,0.0,66,2,0,0.0,0,0
140097083,2016-08-11,0,0.0,10922,2,0,0.0,0,1
140153668,2016-08-11,0,0.0,217,2,0,0.0,0,0
140384426,2016-08-11,0,0.0,145,2,0,0.0,0,0
140677832,2016-08-11,0,0.0,506,2,1,0.0,1,0
140554793,2016-08-11,0,0.0,6642,2,0,0.0,0,0
140550578,2016-08-11,0,0.0,342,2,0,0.0,0,0
140291115,2016-08-11,0,0.0,3015,2,0,0.0,0,0
140299504,2016-08-11,0,0.0,1002,2,0,0.0,0,0
140589709,2016-08-11,0,0.0,8419,2,0,0.0,0,0
140556092,2016-08-11,0,0.0,3017,2,0,0.0,0,0
140622417,2016-08-11,0,0.0,30413,2,2,0.0,0,0
140142632,2016-08-11,0,0.0,3985,2,0,0.0,0,0
140433597,2016-08-11,0,0.0,2576,2,2,0.0,1,0
140569706,2016-08-11,0,0.0,56,2,0,0.0,0,0
140636025,2016-08-11,0,0.0,511,2,0,0.0,0,0
140091798,2016-08-11,0,0.0,4848,2,0,0.0,0,0
140653470,2016-08-11,0,0.0,13383,2,2,0.0,0,0
140639063,2016-08-11,0,0.0,29853,2,1,0.0,0,0
140282226,2016-08-11,0,0.0,1608,2,2,0.0,2,0
140125366,2016-08-11,0,0.0,1996,2,1,0.0,1,0
140134416,2016-08-11,0,0.0,3580,2,2,0.0,2,0
140639660,2016-08-11,0,0.0,687,2,0,0.0,0,0
140165995,2016-08-11,0,0.0,22674,2,1,0.0,1,0
140415124,2016-08-11,0,0.0,194,2,0,0.0,0,0
140316378,2016-08-11,0,0.0,1228,2,0,0.0,0,0
140310151,2016-08-11,0,0.0,26941,2,2,0.0,1,0
140134143,2016-08-11,0,0.0,27026,2,0,0.0,0,0
140119661,2016-08-11,0,0.0,6903,2,0,0.0,0,0
140664958,2016-08-11,0,0.0,3709,2,2,0.0,1,0
140474062,2016-08-11,0,0.0,13364,2,2,0.0,1,0
140670222,2016-08-11,0,0.0,426,2,1,0.0,0,1
140261946,2016-08-11,0,0.0,5984,2,0,0.0,0,0
140305804,2016-08-11,0,0.0,6133,2,0,0.0,0,0
140121323,2016-08-11,0,0.0,4050,2,0,0.0,0,0
140157757,2016-08-11,0,0.0,6112,2,1,0.0,0,0
140326727,2016-08-11,0,0.0,11387,2,0,0.0,0,0
140199759,2016-08-11,2,24.36,9275,2,1,34500.0,0,0
140411812,2016-08-11,2,66.43,9008,2,2,211600.0,0,0
140219614,2016-08-11,2,27.49,12201,2,2,112700.0,0,0
140215962,2016-08-11,2,40.3,14160,2,2,149500.0,0,0
140146701,2016-08-11,2,23.64,15318,2,2,81650.0,0,0
140433228,2016-08-11,2,13.49,6915,2,2,56349.99999999999,0,0
140142267,2016-08-11,2,31.02,10393,2,2,126500.0,0,0
140337249,2016-08-11,1,51.88,5162,2,1,192050.0,0,0
140603629,2016-08-11,1,8.7,16369,2,1,35650.0,0,0
140612153,2016-08-11,1,4.01,25412,2,2,17250.0,0,0
140580651,2016-08-11,1,8.96,5174,2,0,0.0,0,0
140326378,2016-08-11,1,41.93,16531,2,1,169050.0,0,0
140681847,2016-08-11,1,6.31,9849,2,2,26450.0,1,0
140211107,2016-08-11,1,3.84,23968,2,2,13799.999999999998,1,0
140475158,2016-08-11,1,4.15,1550,2,1,17250.0,0,1
140143342,2016-08-11,1,4.93,2812,2,1,20700.0,0,0
140553025,2016-08-11,1,7.56,17544,2,1,25300.0,0,0
140138907,2016-08-11,1,31.66,17890,2,1,110400.0,0,0
140540327,2016-08-11,1,8.79,6623,2,2,28750.0,0,0
140499357,2016-08-11,1,26.48,15231,2,1,89700.0,0,0
140531523,2016-08-11,1,9.99,11005,2,1,32200.0,0,0
140197149,2016-08-11,1,7.93,6496,2,1,32200.0,0,0
140287872,2016-08-11,1,18.24,24020,2,1,16099.999999999998,0,0
140213272,2016-08-11,0,0.0,14200,3,0,0.0,0,0
140483492,2016-08-11,0,0.0,11589,3,0,0.0,0,0
140093323,2016-08-11,0,0.0,20057,3,1,0.0,0,0
140300851,2016-08-11,0,0.0,1974,3,0,0.0,0,0
140517265,2016-08-11,0,0.0,21670,3,2,0.0,1,0
140258880,2016-08-11,0,0.0,15301,3,0,0.0,0,0
140247454,2016-08-11,0,0.0,5680,3,0,0.0,0,0
140515506,2016-08-11,0,0.0,1264,3,0,0.0,0,0
140114916,2016-08-11,0,0.0,4139,3,1,0.0,0,0
140219677,2016-08-11,0,0.0,475,3,0,0.0,0,1
140505237,2016-08-11,0,0.0,10337,3,0,0.0,0,0
140162747,2016-08-11,0,0.0,5391,3,1,0.0,1,0
140126379,2016-08-11,0,0.0,3014,3,0,0.0,0,0
140468739,2016-08-11,0,0.0,14130,3,0,0.0,0,0
140292277,2016-08-11,0,0.0,1946,3,0,0.0,0,0
140227301,2016-08-11,0,0.0,21790,3,2,0.0,2,0
140091331,2016-08-11,0,0.0,3094,3,1,0.0,1,0
140113418,2016-08-11,0,0.0,19909,3,0,0.0,0,0
140138739,2016-08-11,0,0.0,3162,3,2,0.0,2,0
140371263,2016-08-11,0,0.0,21850,3,0,0.0,0,0
140471092,2016-08-11,0,0.0,200,3,0,0.0,0,0
140305234,2016-08-11,2,16.71,7490,3,3,23000.0,0,0
140476972,2016-08-11,2,8.05,15784,3,3,31050.0,1,0
140192274,2016-08-11,2,69.68,19328,3,3,281750.0,0,0
140350701,2016-08-11,2,49.0,11984,3,2,197800.0,0,0
140657583,2016-08-11,2,21.93,9357,3,2,85100.0,0,0
140348389,2016-08-11,2,20.7,16999,3,3,78200.0,0,0
140140281,2016-08-11,2,30.82,12832,3,2,108100.0,0,0
140135326,2016-08-11,2,42.83,20392,3,2,66700.0,0,0
140524048,2016-08-11,2,77.72,13510,3,2,296700.0,0,0
140105659,2016-08-11,2,4.55,3492,3,2,23000.0,0,0
140566536,2016-08-11,2,15.99,9892,3,3,13799.999999999998,1,0
140577672,2016-08-11,2,35.0,12080,3,3,135700.0,0,0
140685364,2016-08-11,3,25.84,9553,3,3,108100.0,0,0
140548053,2016-08-11,3,47.82,10657,3,3,194350.0,0,0
140142346,2016-08-11,3,23.14,11031,3,3,78200.0,0,0
140223440,2016-08-11,3,46.97,12458,3,3,215050.0,0,0
140358922,2016-08-11,3,37.43,27565,3,3,142600.0,0,0
140118474,2016-08-11,3,72.59,11933,3,3,220800.0,0,0
140251489,2016-08-11,4,131.79,17638,3,3,425500.0,0,0
140167688,2016-08-11,1,8.45,17463,3,2,34500.0,1,0
140108625,2016-08-11,1,7.9,13849,3,0,0.0,0,0
